req_id,req_time,site_manager,device,backbone,task,site_manager_send_time,device_start_time,end_to_end_latency(ms),proc_time(ms),swap_time(ms),pred,true
0,0.0,site2,10.100.20.45:8000,momentbase,diasbp,1770571096.2247145,1770571096.2524877,257.8740119934082,226.06927900000002,0.012048999999999999,71.25364685058594,56.0
1,0.10002778549597109,site2,10.100.20.45:8000,momentbase,ecgclass,1770571096.3252597,1770571096.4828143,170.55106163024902,10.788255999999999,0.01694,0.0,0.0
2,0.20005557099194218,site2,10.100.20.45:8000,momentbase,ecgclass,1770571096.4257267,1770571096.4961612,78.58443260192871,6.059016000000001,0.0027099999999999997,0.0,0.0
3,0.30008335648791334,site2,10.100.20.45:8000,momentbase,gestureclass,1770571096.5254822,1770571096.5260613,8.96906852722168,6.2718490000000005,0.013996,4.0,4.0
4,0.40011114198388437,site2,10.100.20.45:8000,momentbase,ecgclass,1770571096.6257322,1770571096.6290746,13.043880462646484,7.543146,0.060543,0.0,0.0
5,0.5001389274798556,site2,10.100.20.45:8000,momentbase,diasbp,1770571096.7249966,1770571096.727766,12.480974197387695,7.6254360000000005,0.042935999999999995,71.25364685058594,56.0
6,0.6001667129758267,site2,10.100.20.45:8000,momentbase,ecgclass,1770571096.8256915,1770571096.8286455,14.145374298095703,8.653202,0.042955,0.0,0.0
7,0.7001944984717977,site2,10.100.20.45:8000,momentbase,heartrate,1770571096.9250433,1770571096.9280248,14.430522918701172,9.192107,0.042929,70.99649047851562,69.0
8,0.8002222839677687,site2,10.100.20.45:8000,momentbase,ecgclass,1770571097.0257027,1770571097.0284324,16.03412628173828,10.803186,0.041105,0.0,0.0
9,0.9002500694637399,site2,10.100.20.45:8000,momentbase,ecgclass,1770571097.124976,1770571097.1279955,16.167402267456055,9.934715,0.008857,0.0,0.0
10,1.000277854959711,site2,10.100.20.45:8000,momentbase,ecgclass,1770571097.2253654,1770571097.2281144,18.03278923034668,12.074085,0.008009,0.0,0.0
11,1.1003056404556821,site2,10.100.20.45:8000,momentbase,sysbp,1770571097.325622,1770571097.3285823,20.835161209106445,14.228215,0.044054,125.82366943359375,98.0
12,1.2003334259516534,site2,10.100.20.45:8000,momentbase,heartrate,1770571097.4257185,1770571097.428472,21.346330642700195,15.018438,0.043209,70.99649047851562,69.0
13,1.3003612114476244,site2,10.100.20.45:8000,momentbase,heartrate,1770571097.525281,1770571097.5282238,23.650407791137695,16.831972,0.008383999999999999,70.99649047851562,69.0
14,1.4003889969435954,site2,10.100.20.45:8000,momentbase,diasbp,1770571097.6251419,1770571097.627998,25.0244140625,17.950996,0.036474,71.25364685058594,56.0
15,1.5004167824395667,site2,10.100.20.45:8000,momentbase,ecgclass,1770571097.725358,1770571097.7284632,27.82416343688965,19.36014,0.061636,0.0,0.0
16,1.6004445679355375,site2,10.100.20.45:8000,momentbase,ecgclass,1770571097.8264573,1770571097.8294258,29.367685317993164,21.655449,0.008126,0.0,0.0
17,1.7004723534315087,site2,10.100.20.45:8000,momentbase,ecgclass,1770571097.926046,1770571097.9289854,29.317855834960938,21.338663,0.007084,0.0,0.0
18,1.8005001389274797,site2,10.100.20.45:8000,momentbase,gestureclass,1770571098.0256765,1770571098.0287402,31.94570541381836,23.444579,0.042367,4.0,4.0
19,1.900527924423451,site2,10.100.20.45:8000,momentbase,ecgclass,1770571098.125837,1770571098.128839,32.182931900024414,23.658733,0.043108999999999995,0.0,0.0
20,2.000555709919422,site2,10.100.20.45:8000,momentbase,sysbp,1770571098.2263155,1770571098.2292027,32.32097625732422,24.560546,0.043538999999999994,125.82366943359375,98.0
21,2.100583495415393,site2,10.100.20.45:8000,momentbase,ecgclass,1770571098.3269005,1770571098.3297472,32.20987319946289,24.233272,0.042203000000000004,0.0,0.0
22,2.2006112809113643,site2,10.100.20.45:8000,momentbase,ecgclass,1770571098.4253411,1770571098.4282882,31.972408294677734,23.463164000000003,0.008253,0.0,0.0
23,2.3006390664073355,site2,10.100.20.45:8000,momentbase,heartrate,1770571098.525537,1770571098.5282242,30.977964401245117,23.84371,0.042807,70.99649047851562,69.0
24,2.4006668519033068,site2,10.100.20.45:8000,momentbase,sysbp,1770571098.6257403,1770571098.628783,32.30786323547363,24.299228999999997,0.044322,125.82366943359375,98.0
25,2.5006946373992776,site2,10.100.20.45:8000,momentbase,sysbp,1770571098.7262526,1770571098.7290425,32.73653984069824,24.692733,0.00874,125.82366943359375,98.0
26,2.600722422895249,site2,10.100.20.45:8000,momentbase,sysbp,1770571098.8272119,1770571098.8301432,32.69195556640625,24.720932,0.008131999999999999,125.82366943359375,98.0
