req_id,req_time,site_manager,device,backbone,task,site_manager_send_time,device_start_time,device_end_time,end_to_end_latency(ms),proc_time(ms),swap_time(ms),decoder_time(ms),pred,true
0,0.02631578947368421,site2,10.100.40.30:8000,momentbase,ecgclass,1772388838.1321616,1772388838.164521,1772388838.4086497,282.1683883666992,235.123811,0.0023580000000000003,8.939308,0.0,0.0
1,0.05263157894736842,site2,10.100.40.30:8000,momentbase,ecgclass,1772388838.1581755,1772388838.416391,1772388838.4335139,278.5813808441162,16.774285,0.002533,0.31638499999999997,0.0,0.0
2,0.07894736842105263,site2,10.100.40.30:8000,momentbase,gestureclass,1772388838.183798,1772388838.4391146,1772388838.4556968,275.5718231201172,16.195784,0.002408,0.34672000000000003,4.0,4.0
3,0.10526315789473684,site2,10.100.40.30:8000,momentbase,ecgclass,1772388838.2101421,1772388838.4617856,1772388838.4775722,270.91073989868164,15.406637,0.001993,0.34175,0.0,0.0
4,0.13157894736842105,site2,10.100.40.30:8000,momentbase,ecgclass,1772388838.2363787,1772388838.4833255,1772388838.4983902,265.21921157836914,14.729648999999998,0.001756,0.30662799999999996,0.0,0.0
5,0.15789473684210525,site2,10.100.40.30:8000,momentbase,ecgclass,1772388838.262689,1772388838.5037901,1772388838.5183947,258.7909698486328,14.301729,0.001483,0.27869700000000003,0.0,0.0
6,0.18421052631578946,site2,10.100.40.30:8000,momentbase,ecgclass,1772388838.2890217,1772388838.5236125,1772388838.5384698,252.7322769165039,14.477459,0.001361,0.354343,0.0,0.0
7,0.21052631578947367,site2,10.100.40.30:8000,momentbase,gestureclass,1772388838.3153405,1772388838.5436883,1772388838.5585923,246.41084671020508,14.612071,0.0015919999999999999,0.269253,4.0,4.0
8,0.23684210526315788,site2,10.100.40.30:8000,momentbase,ecgclass,1772388838.3418334,1772388838.5638516,1772388838.5784547,239.78686332702637,14.292484,0.0013289999999999999,0.28835299999999997,0.0,0.0
9,0.2631578947368421,site2,10.100.40.30:8000,momentbase,ecgclass,1772388838.3680038,1772388838.58374,1772388838.5983343,233.51097106933594,14.32016,0.001311,0.252739,0.0,0.0
10,0.2894736842105263,site2,10.100.40.30:8000,momentbase,ecgclass,1772388838.394312,1772388838.6034937,1772388838.6180308,226.96876525878906,14.247456,0.00131,0.267756,0.0,0.0
11,0.3157894736842105,site2,10.100.40.30:8000,momentbase,gestureclass,1772388838.4205194,1772388838.623477,1772388838.6386976,222.02444076538086,14.864873000000001,0.001811,0.32149700000000003,4.0,4.0
12,0.3421052631578947,site2,10.100.40.30:8000,momentbase,ecgclass,1772388838.4469488,1772388838.6448507,1772388838.6606393,217.14520454406738,15.409381999999999,0.002104,0.34223400000000004,0.0,0.0
13,0.3684210526315789,site2,10.100.40.30:8000,momentbase,ecgclass,1772388838.4732609,1772388838.666356,1772388838.6814792,211.41958236694336,14.790381,0.0017850000000000001,0.30588499999999996,0.0,0.0
14,0.39473684210526316,site2,10.100.40.30:8000,momentbase,ecgclass,1772388838.4995246,1772388838.686686,1772388838.7013903,204.96702194213867,14.402928000000001,0.001389,0.277849,0.0,0.0
15,0.42105263157894735,site2,10.100.40.30:8000,momentbase,ecgclass,1772388838.5257702,1772388838.7064342,1772388838.7211132,198.4720230102539,14.393695999999998,0.001224,0.263477,0.0,0.0
16,0.4473684210526315,site2,10.100.40.30:8000,momentbase,gestureclass,1772388838.5520291,1772388838.7262068,1772388838.741445,192.49653816223145,14.940271999999998,0.0015149999999999999,0.274937,4.0,4.0
17,0.47368421052631576,site2,10.100.40.30:8000,momentbase,ecgclass,1772388838.5784392,1772388838.7464738,1772388838.761104,185.78076362609863,14.346406,0.001344,0.26229600000000003,0.0,0.0
18,0.5,site2,10.100.40.30:8000,momentbase,ecgclass,1772388838.6047,1772388838.766232,1772388838.7808943,179.28481101989746,14.389387,0.001225,0.25150999999999996,0.0,0.0
19,0.5263157894736842,site2,10.100.40.30:8000,momentbase,ecgclass,1772388838.6310074,1772388838.7858722,1772388838.800623,172.8827953338623,14.457295,0.001652,0.269661,0.0,0.0
20,0.5526315789473684,site2,10.100.40.30:8000,momentbase,ecgclass,1772388838.6573482,1772388838.8057575,1772388838.8207042,166.670560836792,14.625015,0.0014550000000000001,0.296658,0.0,0.0
